VARIABLE,DESCRIPTION,SUM,AVERAGE,MAXIMUM,MINIMUM,ZERO_RECS
"SCHX4MPCOL","Males in (public) college undergraduate years",25984707894,637552.025271732,338747569,0,13067
"SCHX4MVCOL","Males in (private) college undergraduate years",26211012735,643104.564491989,265618186,0,13103
"SCHX4MPGRA","Males in (public) grad or professional school",27306466860,669982.257280958,711034082,0,13075
"SCHX4MVGRA","Males in (private) grad or professional school",27004371571,662570.149201364,268341663,0,12976
"SCHX4MNISC","Males 3+ not in school",28753584968,705488.258900312,574840102,0,12991
"SCHX4MTOT","Males 3+",412148255675,10112330.5364723,850997526,0,8295
"SEXE4MAL","Population male",199206668075,4887667.59268346,862709048,0,9710
"SEXE4FEM","Population female",201009195199,4931893.78999926,796669783,0,9672
"VSEX41VETF","Veteran Status: Female: 18-34 years: Veteran",27738472798,680581.809210688,561826208,0,13071
"VSEX41NVTF","Veteran Status: Female: 18-34 years: Nonveteran",27261299569,668874.047869078,336373629,0,13105
"VSEX42VETF","Veteran Status: Female: 35-54 years: Veteran",29457396342,722756.737296661,463263766,0,13106
"VSEX42NVTF","Veteran Status: Female: 35-54 years: Nonveteran",29258410594,717874.490124396,1007655397,0,13028
"VSEX43VETF","Veteran Status: Female: 55-64 years: Veteran",26980826694,661992.460043673,314390155,0,13130
"VSEX43NVTF","Veteran Status: Female: 55-64 years: Nonveteran",27293110823,669654.558063646,452766516,0,13033
"VSEX44VETF","Veteran Status: Female: 65-74 years: Veteran",26465876007,649357.803739235,210566832,0,13032
"VSEX44NVTF","Veteran Status: Female: 65-74 years: Nonveteran",26857765435,658973.070515494,283544429,0,13014
"VSEX45VETF","Veteran Status: Female: 75+ years: Veteran",27560163500,676206.87243909,365861729,0,13004
"VSEX45NVTF","Veteran Status: Female: 75+ years: Nonveteran",29671685536,728014.464656378,298695011,0,13122
"VSEX4TOTF","Civilian Females 18+",278545009689,6834286.37262311,1287915735,0,8539
"VSEX41VETM","Veteran Status: Male: 18-34 years: Veteran",28361513625,695868.528718993,710294199,0,13005
"VSEX41NVTM","Veteran Status: Male: 18-34 years: Nonveteran",26757790858,656520.128027087,523752142,0,13087
"VSEX42VETM","Veteran Status: Male: 35-54 years: Veteran",27576369303,676604.492553426,489943614,0,12962
"VSEX42NVTM","Veteran Status: Male: 35-54 years: Nonveteran",28854754938,707970.531148024,724974743,0,12985
"VSEX43VETM","Veteran Status: Male: 55-64 years: Veteran",26746689520,656247.749343671,231260272,0,12969
"VSEX43NVTM","Veteran Status: Male: 55-64 years: Nonveteran",27086894532,664594.904728022,328985505,0,13081
"VSEX44VETM","Veteran Status: Male: 65-74 years: Veteran",26356797337,646681.486296832,849221495,0,13030
"VSEX44NVTM","Veteran Status: Male: 65-74 years: Nonveteran",27829795018,682822.460387173,374548577,0,13053
"VSEX45VETM","Veteran Status: Male: 75+ years: Veteran",26655768637,654016.945236401,252526039,0,13022
"VSEX45NVTM","Veteran Status: Male: 75+ years: Nonveteran",28078790922,688931.739872905,515581351,0,13086
"VSEX4TOTM","Civilian Males 18+",274305167271,6730259.02963908,991321472,0,8532
"VETX4TOT","Civilian Veterans 18+",273899876131,6720314.94297912,869954656,0,8437
"POPE4","Population",198187246457,4862655.40783178,853269560,0,9733
"POPE4DENS","Population Density (Per Square Mile)",25413425180,623535.225360061,1483247338,0,16269
"HAGE4GT75","Householder Age 75+",396739635507,9734269.83112103,1214050016,0,8846
