SEQ,VARIABLE,DESCRIPTION,VINTAGE,UNIT,TYPE,AGGREGATION_TYPE,WEIGHT_FIELD,UNIVERSE,MEDIAN_UBOUND,NATIVE_GEO
693,LBFE3LBF,Population In Labor Force,2023,Persons,Numeric,Sum,,LBFE3POP16,,Block Group
694,LBFE3MALE,Civilian Labor Force: Male,2023,Persons,Numeric,Sum,,,,Block Group
695,LBFE3FEM,Civilian Labor Force: Female,2023,Persons,Numeric,Sum,,,,Block Group
696,AGRE3WNH,Population Age <18 White not hispanic,2023,Persons,Numeric,Sum,,,,Block Group
697,AGRE3BLACK,Population Age <18 Black,2023,Persons,Numeric,Sum,,,,Block Group
698,AGRE3ASIAN,Population Age <18 Asian,2023,Persons,Numeric,Sum,,,,Block Group
699,AGRE3OMNH,Population Age <18 Other not Hispanic,2023,Persons,Numeric,Sum,,,,Block Group
700,AGRE3HISP,Population Age <18 Hispanic,2023,Persons,Numeric,Sum,,,,Block Group
701,AGEE3F0004,Pop female < 5 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,4,Block Group
702,AGEE3F0509,Pop female 5-9 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,9,Block Group
703,AGEE3F1014,Pop female 10-14 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,14,Block Group
704,AGEE3F1519,Pop female 15-19 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,19,Block Group
705,AGEE3F2024,Pop female 20-24 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,24,Block Group
706,AGEE3F2529,Pop female 25-29 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,29,Block Group
707,AGEE3F3034,Pop female 30-34 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,34,Block Group
708,AGEE3F3539,Pop female 35-39 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,39,Block Group
709,AGEE3F4044,Pop female 40-44 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,44,Block Group
710,AGEE3F4549,Pop female 45-49 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,49,Block Group
711,AGEE3F5054,Pop female 50-54 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,54,Block Group
712,AGEE3F5559,Pop female 55-59 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,59,Block Group
713,AGEE3F6064,Pop female 60-64 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,64,Block Group
714,AGEE3F6569,Pop female 65-69 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,69,Block Group
715,AGEE3F7074,Pop female 70-74 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,74,Block Group
716,AGEE3F7579,Pop female 75-79 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,79,Block Group
717,AGEE3F8084,Pop female 80-84 yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,84,Block Group
718,AGEE3FGT85,Pop female 85+ yrs,2023,Persons,Numeric,Sum,,SE3E3FEM,100,Block Group
719,AGEE3M0004,Pop male < 5 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,4,Block Group
720,AGEE3M0509,Pop male 5-9 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,9,Block Group
721,AGEE3M1014,Pop male 10-14 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,14,Block Group
722,AGEE3M1519,Pop male 15-19 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,19,Block Group
723,AGEE3M2024,Pop male 20-24 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,24,Block Group
724,AGEE3M2529,Pop male 25-29 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,29,Block Group
725,AGEE3M3034,Pop male 30-34 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,34,Block Group
726,AGEE3M3539,Pop male 35-39 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,39,Block Group
727,AGEE3M4044,Pop male 40-44 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,44,Block Group
728,AGEE3M4549,Pop male 45-49 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,49,Block Group
729,AGEE3M5054,Pop male 50-54 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,54,Block Group
730,AGEE3M5559,Pop male 55-59 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,59,Block Group
731,AGEE3M6064,Pop male 60-64 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,64,Block Group
732,AGEE3M6569,Pop male 65-69 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,69,Block Group
733,AGEE3M7074,Pop male 70-74 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,74,Block Group
734,AGEE3M7579,Pop male 75-79 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,79,Block Group
735,AGEE3M8084,Pop male 80-84 yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,84,Block Group
736,AGEE3MGT85,Pop male 85+ yrs,2023,Persons,Numeric,Sum,,SE3E3MAL,100,Block Group
737,AGEE30004,Population age 0-4,2023,Persons,Numeric,Sum,,POPE3,4,Block Group
738,AGEE30509,Population age 5-9,2023,Persons,Numeric,Sum,,POPE3,9,Block Group
739,AGEE31014,Population age 10-14,2023,Persons,Numeric,Sum,,POPE3,14,Block Group
740,AGEE31519,Population age 15-19,2023,Persons,Numeric,Sum,,POPE3,19,Block Group
741,AGEE32024,Population age 20-24,2023,Persons,Numeric,Sum,,POPE3,24,Block Group
742,AGEE32529,Population age 25-29,2023,Persons,Numeric,Sum,,POPE3,29,Block Group
743,AGEE33034,Population age 30-34,2023,Persons,Numeric,Sum,,POPE3,34,Block Group
744,AGEE33539,Population age 35-39,2023,Persons,Numeric,Sum,,POPE3,39,Block Group
745,AGEE34044,Population age 40-44,2023,Persons,Numeric,Sum,,POPE3,44,Block Group
746,AGEE34549,Population age 45-49,2023,Persons,Numeric,Sum,,POPE3,49,Block Group
747,AGEE35054,Population age 50-54,2023,Persons,Numeric,Sum,,POPE3,54,Block Group
748,AGEE35559,Population age 55-59,2023,Persons,Numeric,Sum,,POPE3,59,Block Group
749,AGEE36064,Population age 60-64,2023,Persons,Numeric,Sum,,POPE3,64,Block Group
750,AGEE36569,Population age 65-69,2023,Persons,Numeric,Sum,,POPE3,69,Block Group
751,AGEE37074,Population age 70-74,2023,Persons,Numeric,Sum,,POPE3,74,Block Group
752,AGEE37579,Population age 75-79,2023,Persons,Numeric,Sum,,POPE3,79,Block Group
753,AGEE38084,Population age 80-84,2023,Persons,Numeric,Sum,,POPE3,84,Block Group
754,AGEE3GT85,Population age 85+,2023,Persons,Numeric,Sum,,POPE3,100,Block Group
755,ANX23NC1A,Population with Single Ancestry Specified,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
756,ANX23NC2A,Population with Multiple Ancestry Specified,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
757,ANX23NCNS,Population with Ancestry Unclassified or Not Reported,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
758,ANX23T001,Afghan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
759,ANX23T002,Albanian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
760,ANX23T003,Alsatian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
761,ANX23T004,American,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
762,ANX23T005,Arab: Egyptian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
763,ANX23T006,Arab: Iraqi,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
764,ANX23T007,Arab: Jordanian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
765,ANX23T008,Arab: Lebanese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
766,ANX23T009,Arab: Moroccan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
767,ANX23T010,Arab: Palestinian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
768,ANX23T011,Arab: Syrian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
769,ANX23T012,Arab,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
770,ANX23T013,Other Arab,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
771,ANX23T014,Armenian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
772,ANX23T015,Assyrian/Chaldean/Syriac,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
773,ANX23T016,Australian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
774,ANX23T017,Austrian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
775,ANX23T018,Basque,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
776,ANX23T019,Belgian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
777,ANX23T020,Brazilian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
778,ANX23T021,British,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
779,ANX23T022,Bulgarian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
780,ANX23T023,Cajun,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
781,ANX23T024,Canadian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
782,ANX23T025,Carpatho Rusyn,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
783,ANX23T026,Celtic,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
784,ANX23T027,Croatian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
785,ANX23T028,Cypriot,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
786,ANX23T029,Czech,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
787,ANX23T030,Czechoslovakian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
788,ANX23T031,Danish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
789,ANX23T032,Dutch,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
790,ANX23T033,Eastern European,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
791,ANX23T034,English,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
792,ANX23T035,Estonian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
793,ANX23T036,European,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
794,ANX23T037,Finnish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
795,ANX23T038,French (except Basque),2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
796,ANX23T039,French Canadian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
797,ANX23T040,German,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
798,ANX23T041,German Russian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
799,ANX23T042,Greek,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
800,ANX23T043,Guyanese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
801,ANX23T044,Hungarian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
802,ANX23T045,Icelander,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
803,ANX23T046,Iranian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
804,ANX23T047,Irish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
805,ANX23T048,Israeli,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
806,ANX23T049,Italian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
807,ANX23T050,Latvian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
808,ANX23T051,Lithuanian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
809,ANX23T052,Luxemburger,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
810,ANX23T053,Macedonian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
811,ANX23T054,Maltese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
812,ANX23T055,New Zealander,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
813,ANX23T056,Northern European,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
814,ANX23T057,Norwegian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
815,ANX23T058,Pennsylvania German,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
816,ANX23T059,Polish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
817,ANX23T060,Portuguese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
818,ANX23T061,Romanian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
819,ANX23T062,Russian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
820,ANX23T063,Scandinavian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
821,ANX23T064,Scotch-Irish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
822,ANX23T065,Scottish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
823,ANX23T066,Serbian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
824,ANX23T067,Slavic,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
825,ANX23T068,Slovak,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
826,ANX23T069,Slovene,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
827,ANX23T070,Soviet Union,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
828,ANX23T071,Subsaharan African: Cape Verdean,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
829,ANX23T072,Subsaharan African: Ethiopian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
830,ANX23T073,Subsaharan African: Ghanaian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
831,ANX23T074,Subsaharan African: Kenyan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
832,ANX23T075,Subsaharan African: Liberian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
833,ANX23T076,Subsaharan African: Nigerian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
834,ANX23T077,Subsaharan African: Senegalese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
835,ANX23T078,Subsaharan African: Sierra Leonean,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
836,ANX23T079,Subsaharan African: Somali,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
837,ANX23T080,Subsaharan African: South African,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
838,ANX23T081,Subsaharan African: Sudanese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
839,ANX23T082,Subsaharan African: Ugandan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
840,ANX23T083,Subsaharan African: Zimbabwean,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
841,ANX23T084,African,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
842,ANX23T085,Other Subsaharan African,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
843,ANX23T086,Swedish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
844,ANX23T087,Swiss,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
845,ANX23T088,Turkish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
846,ANX23T089,Ukrainian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
847,ANX23T090,Welsh,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
848,ANX23T091,West Indian: Bahamian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
849,ANX23T092,West Indian: Barbadian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
850,ANX23T093,West Indian: Belizean,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
851,ANX23T094,West Indian: Bermudan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
852,ANX23T095,West Indian: British West Indian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
853,ANX23T096,West Indian: Dutch West Indian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
854,ANX23T097,West Indian: Haitian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
855,ANX23T098,West Indian: Jamaican,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
856,ANX23T099,West Indian: Trinidadian and Tobagonian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
857,ANX23T100,West Indian: U.S. Virgin Islander,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
858,ANX23T101,West Indian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
859,ANX23T102,Other West Indian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
860,ANX23T103,Yugoslavian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
861,ANX23T104,Other groups,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
862,ANX23ICHK,Cherokee,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
863,ANX23ICHP,Chippewa,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
864,ANX23INAV,Navajo,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
865,ANX23ISIO,Sioux,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
866,ANX23ISPC,All specified other American Indian tribes,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
867,ANX23KNAT,Alaska Native tribes, specified,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
868,ANX23IOTH,American Indian or Alaska Native tribe, not specified,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
869,ANX23SIND,Asian Indian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
870,ANX23NDSH,Bangladeshi,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
871,ANX23HUTN,Bhutanese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
872,ANX23URMA,Burmese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
873,ANX23MBDA,Cambodian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
874,ANX23HINA,Chinese, except Taiwanese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
875,ANX23ILIP,Filipino,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
876,ANX23MONG,Hmong,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
877,ANX23NDON,Indonesian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
878,ANX23APAN,Japanese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
879,ANX23OREA,Korean,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
880,ANX23AOS,Laotian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
881,ANX23ALAY,Malaysian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
882,ANX23ONG,Mongolian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
883,ANX23EPAL,Nepalese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
884,ANX23KINW,Okinawan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
885,ANX23AKI,Pakistani,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
886,ANX23RILK,Sri Lankan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
887,ANX23AIWN,Taiwanese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
888,ANX23HAI,Thai,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
889,ANX23IET,Vietnamese,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
890,ANX23SOSP,Other Asian, specified,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
891,ANX23SOTH,Other Asian, not specified,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
892,ANX23STWO,Two or more Asian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
893,ANX23AWAI,Native Hawaiian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
894,ANX23AMOA,Samoan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
895,ANX23HAM,Chamorro (Guamanian),2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
896,ANX23THPI,Other Pacific Islander,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
897,ANX23EXCN,Mexican,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
898,ANX23RICO,Puerto Rican,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
899,ANX23UBAN,Cuban,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
900,ANX23MNCN,Dominican (Dominican Republic),2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
901,ANX23OSTA,Costa Rican,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
902,ANX23UATM,Guatemalan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
903,ANX23ONDU,Honduran,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
904,ANX23CRGA,Nicaraguan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
905,ANX23ANAM,Panamanian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
906,ANX23LVDN,Salvadoran,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
907,ANX23THCA,Other Central American,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
908,ANX23RGNT,Argentinean,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
909,ANX23OLIV,Bolivian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
910,ANX23HILE,Chilean,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
911,ANX23LMBA,Colombian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
912,ANX23CUAD,Ecuadorian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
913,ANX23ARAG,Paraguayan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
914,ANX23ERU,Peruvian,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
915,ANX23RUG,Uruguayan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
916,ANX23ENEZ,Venezuelan,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
917,ANX23THSA,Other South American,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
918,ANX23PAIN,Spaniard,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
919,ANX23PNSH,Spanish,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
920,ANX23PNAM,Spanish American,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
921,ANX23HSOTH,All other Hispanic or Latino,2023,Persons,Numeric,Sum,,ANX2TOT,,Block Group
922,ANX23OT,Total Ancestry Specified,2023,Persons,Numeric,Sum,,,,Block Group
923,AGDE3FLT1,Female Population Age < 1 Year,2023,Persons,Numeric,Sum,,SE3E3FEM,1,Block Group
924,AGDE3F1,Female Population Age 1,2023,Persons,Numeric,Sum,,SE3E3FEM,2,Block Group
925,AGDE3F2,Female Population Age 2,2023,Persons,Numeric,Sum,,SE3E3FEM,3,Block Group
926,AGDE3F3,Female Population Age 3,2023,Persons,Numeric,Sum,,SE3E3FEM,4,Block Group
927,AGDE3F4,Female Population Age 4,2023,Persons,Numeric,Sum,,SE3E3FEM,5,Block Group
928,AGDE3F5,Female Population Age 5,2023,Persons,Numeric,Sum,,SE3E3FEM,6,Block Group
929,AGDE3F6,Female Population Age 6,2023,Persons,Numeric,Sum,,SE3E3FEM,7,Block Group
930,AGDE3F7,Female Population Age 7,2023,Persons,Numeric,Sum,,SE3E3FEM,8,Block Group
931,AGDE3F8,Female Population Age 8,2023,Persons,Numeric,Sum,,SE3E3FEM,9,Block Group
932,AGDE3F9,Female Population Age 9,2023,Persons,Numeric,Sum,,SE3E3FEM,10,Block Group
933,AGDE3F10,Female Population Age 10,2023,Persons,Numeric,Sum,,SE3E3FEM,11,Block Group
934,AGDE3F11,Female Population Age 11,2023,Persons,Numeric,Sum,,SE3E3FEM,12,Block Group
935,AGDE3F12,Female Population Age 12,2023,Persons,Numeric,Sum,,SE3E3FEM,13,Block Group
936,AGDE3F13,Female Population Age 13,2023,Persons,Numeric,Sum,,SE3E3FEM,14,Block Group
937,AGDE3F14,Female Population Age 14,2023,Persons,Numeric,Sum,,SE3E3FEM,15,Block Group
938,AGDE3F15,Female Population Age 15,2023,Persons,Numeric,Sum,,SE3E3FEM,16,Block Group
939,AGDE3F16,Female Population Age 16,2023,Persons,Numeric,Sum,,SE3E3FEM,17,Block Group
940,AGDE3F17,Female Population Age 17,2023,Persons,Numeric,Sum,,SE3E3FEM,18,Block Group
941,AGDE3F18,Female Population Age 18,2023,Persons,Numeric,Sum,,SE3E3FEM,19,Block Group
942,AGDE3F19,Female Population Age 19,2023,Persons,Numeric,Sum,,SE3E3FEM,20,Block Group
943,AGDE3F2024,Female Population Age 20-24,2023,Persons,Numeric,Sum,,SE3E3FEM,24,Block Group
944,AGDE3F2529,Female Population Age 25-29,2023,Persons,Numeric,Sum,,SE3E3FEM,29,Block Group
945,AGDE3F3034,Female Population Age 30-34,2023,Persons,Numeric,Sum,,SE3E3FEM,34,Block Group
946,AGDE3F3539,Female Population Age 35-39,2023,Persons,Numeric,Sum,,SE3E3FEM,39,Block Group
947,AGDE3F4044,Female Population Age 40-44,2023,Persons,Numeric,Sum,,SE3E3FEM,44,Block Group
948,AGDE3F4549,Female Population Age 45-49,2023,Persons,Numeric,Sum,,SE3E3FEM,49,Block Group
949,AGDE3F5054,Female Population Age 50-54,2023,Persons,Numeric,Sum,,SE3E3FEM,54,Block Group
950,AGDE3F5559,Female Population Age 55-59,2023,Persons,Numeric,Sum,,SE3E3FEM,59,Block Group
951,AGDE3F6064,Female Population Age 60-64,2023,Persons,Numeric,Sum,,SE3E3FEM,64,Block Group
952,AGDE3F6569,Female Population Age 65-69,2023,Persons,Numeric,Sum,,SE3E3FEM,69,Block Group
953,AGDE3F7074,Female Population Age 70-74,2023,Persons,Numeric,Sum,,SE3E3FEM,74,Block Group
954,AGDE3F7579,Female Population Age 75-79,2023,Persons,Numeric,Sum,,SE3E3FEM,79,Block Group
955,AGDE3F8084,Female Population Age 80-84,2023,Persons,Numeric,Sum,,SE3E3FEM,84,Block Group
956,AGDE3FGT85,Female Population Age >85,2023,Persons,Numeric,Sum,,SE3E3FEM,100,Block Group
957,AGDE3MLT1,Male Population Age < 1 Year,2023,Persons,Numeric,Sum,,SE3E3MAL,1,Block Group
958,AGDE3M1,Male Population Age 1,2023,Persons,Numeric,Sum,,SE3E3MAL,2,Block Group
959,AGDE3M2,Male Population Age 2,2023,Persons,Numeric,Sum,,SE3E3MAL,3,Block Group
960,AGDE3M3,Male Population Age 3,2023,Persons,Numeric,Sum,,SE3E3MAL,4,Block Group
961,AGDE3M4,Male Population Age 4,2023,Persons,Numeric,Sum,,SE3E3MAL,5,Block Group
962,AGDE3M5,Male Population Age 5,2023,Persons,Numeric,Sum,,SE3E3MAL,6,Block Group
963,AGDE3M6,Male Population Age 6,2023,Persons,Numeric,Sum,,SE3E3MAL,7,Block Group
964,AGDE3M7,Male Population Age 7,2023,Persons,Numeric,Sum,,SE3E3MAL,8,Block Group
965,AGDE3M8,Male Population Age 8,2023,Persons,Numeric,Sum,,SE3E3MAL,9,Block Group
966,AGDE3M9,Male Population Age 9,2023,Persons,Numeric,Sum,,SE3E3MAL,10,Block Group
967,AGDE3M10,Male Population Age 10,2023,Persons,Numeric,Sum,,SE3E3MAL,11,Block Group
968,AGDE3M11,Male Population Age 11,2023,Persons,Numeric,Sum,,SE3E3MAL,12,Block Group
969,AGDE3M12,Male Population Age 12,2023,Persons,Numeric,Sum,,SE3E3MAL,13,Block Group
